year,state,crime,count
2020,WA,Involving_the_taking_of_property,13132
2020,WA,Other_unlawful_entry,7238
2020,WA,Motor_vehicle_theft,5338
2020,WA,Other_theft,59258
2021,WA,Homicide_and_related_offences,48
2021,WA,Murder,25
2021,WA,Attempted_murder,18
2021,WA,Manslaughter,10
2021,WA,Assault,36177
2021,WA,Sexual_assault,3564
2021,WA,Kidnapping_abduction,14
2021,WA,Robbery,1191
2021,WA,Armed_robbery,533
2021,WA,Unarmed_robbery,663
2021,WA,Blackmail_extortion,70
2021,WA,Unlawful_entry_with_intent,22408
2021,WA,Involving_the_taking_of_property,14649
2021,WA,Other_unlawful_entry,7760
2021,WA,Motor_vehicle_theft,6577
2021,WA,Other_theft,65857
1993,TAS,Homicide_and_related_offences,12
1993,TAS,Murder,7
1993,TAS,Attempted_murder,0
1993,TAS,Manslaughter,0
1993,TAS,Assault,20048.51563
1993,TAS,Sexual_assault,129
1993,TAS,Kidnapping_abduction,13
1993,TAS,Robbery,108
1993,TAS,Armed_robbery,48
1993,TAS,Unarmed_robbery,64
1993,TAS,Blackmail_extortion,0
1993,TAS,Unlawful_entry_with_intent,11940
1993,TAS,Involving_the_taking_of_property,24772.54297
1993,TAS,Other_unlawful_entry,9363.290039
1993,TAS,Motor_vehicle_theft,1328
1993,TAS,Other_theft,67008.5625
1994,TAS,Homicide_and_related_offences,12
1994,TAS,Murder,3
1994,TAS,Attempted_murder,7
1994,TAS,Manslaughter,0
1994,TAS,Assault,20048.51563
1994,TAS,Sexual_assault,139
1994,TAS,Kidnapping_abduction,20
1994,TAS,Robbery,150
1994,TAS,Armed_robbery,63
1994,TAS,Unarmed_robbery,88
1994,TAS,Blackmail_extortion,0
1994,TAS,Unlawful_entry_with_intent,13244
1994,TAS,Involving_the_taking_of_property,24772.54297
1994,TAS,Other_unlawful_entry,9363.290039
1994,TAS,Motor_vehicle_theft,1705
1994,TAS,Other_theft,67008.5625
1995,TAS,Homicide_and_related_offences,14
1995,TAS,Murder,9
1995,TAS,Attempted_murder,9
1995,TAS,Manslaughter,0
1995,TAS,Assault,2041
1995,TAS,Sexual_assault,162
1995,TAS,Kidnapping_abduction,0
1995,TAS,Robbery,129
1995,TAS,Armed_robbery,61
1995,TAS,Unarmed_robbery,65
1995,TAS,Blackmail_extortion,3
1995,TAS,Unlawful_entry_with_intent,11370
1995,TAS,Involving_the_taking_of_property,9073
1995,TAS,Other_unlawful_entry,2296
1995,TAS,Motor_vehicle_theft,2254
1995,TAS,Other_theft,11066
1996,TAS,Homicide_and_related_offences,61
1996,TAS,Murder,38
1996,TAS,Attempted_murder,23
1996,TAS,Manslaughter,3
1996,TAS,Assault,2219
1996,TAS,Sexual_assault,163
1996,TAS,Kidnapping_abduction,4
1996,TAS,Robbery,146
1996,TAS,Armed_robbery,45
1996,TAS,Unarmed_robbery,95
1996,TAS,Blackmail_extortion,0
1996,TAS,Unlawful_entry_with_intent,12814
1996,TAS,Involving_the_taking_of_property,10045
1996,TAS,Other_unlawful_entry,2767
1996,TAS,Motor_vehicle_theft,2893
1996,TAS,Other_theft,11518
1997,TAS,Homicide_and_related_offences,11
1997,TAS,Murder,6
1997,TAS,Attempted_murder,0
1997,TAS,Manslaughter,0
1997,TAS,Assault,1980
1997,TAS,Sexual_assault,199
1997,TAS,Kidnapping_abduction,3
1997,TAS,Robbery,146
1997,TAS,Armed_robbery,42
1997,TAS,Unarmed_robbery,107
1997,TAS,Blackmail_extortion,3
1997,TAS,Unlawful_entry_with_intent,14192
1997,TAS,Involving_the_taking_of_property,11072
1997,TAS,Other_unlawful_entry,3120
1997,TAS,Motor_vehicle_theft,2452
1997,TAS,Other_theft,12909
1998,TAS,Homicide_and_related_offences,17
1998,TAS,Murder,6
1998,TAS,Attempted_murder,5
1998,TAS,Manslaughter,4
1998,TAS,Assault,2234
1998,TAS,Sexual_assault,215
1998,TAS,Kidnapping_abduction,12
1998,TAS,Robbery,189
1998,TAS,Armed_robbery,84
1998,TAS,Unarmed_robbery,101
1998,TAS,Blackmail_extortion,0
1998,TAS,Unlawful_entry_with_intent,14313
1998,TAS,Involving_the_taking_of_property,10951
1998,TAS,Other_unlawful_entry,3366
1998,TAS,Motor_vehicle_theft,2990
1998,TAS,Other_theft,13869
1999,TAS,Homicide_and_related_offences,7
1999,TAS,Murder,4
1999,TAS,Attempted_murder,5
1999,TAS,Manslaughter,0
1999,TAS,Assault,2566
1999,TAS,Sexual_assault,195
1999,TAS,Kidnapping_abduction,0
1999,TAS,Robbery,185
1999,TAS,Armed_robbery,75
1999,TAS,Unarmed_robbery,109
1999,TAS,Blackmail_extortion,3
1999,TAS,Unlawful_entry_with_intent,12289
1999,TAS,Involving_the_taking_of_property,9591
1999,TAS,Other_unlawful_entry,2697
1999,TAS,Motor_vehicle_theft,3076
1999,TAS,Other_theft,13260
2000,TAS,Homicide_and_related_offences,15
2000,TAS,Murder,10
2000,TAS,Attempted_murder,9
2000,TAS,Manslaughter,0
2000,TAS,Assault,2720
2000,TAS,Sexual_assault,191
2000,TAS,Kidnapping_abduction,10
2000,TAS,Robbery,172
2000,TAS,Armed_robbery,79
2000,TAS,Unarmed_robbery,92
2000,TAS,Blackmail_extortion,0
2000,TAS,Unlawful_entry_with_intent,10024
2000,TAS,Involving_the_taking_of_property,7830
2000,TAS,Other_unlawful_entry,2198
2000,TAS,Motor_vehicle_theft,3370
2000,TAS,Other_theft,12940
2001,TAS,Homicide_and_related_offences,20
2001,TAS,Murder,11
2001,TAS,Attempted_murder,11
2001,TAS,Manslaughter,3
2001,TAS,Assault,3485
2001,TAS,Sexual_assault,207
2001,TAS,Kidnapping_abduction,14
2001,TAS,Robbery,189
2001,TAS,Armed_robbery,81
2001,TAS,Unarmed_robbery,110
2001,TAS,Blackmail_extortion,0
2001,TAS,Unlawful_entry_with_intent,9257
2001,TAS,Involving_the_taking_of_property,7338
2001,TAS,Other_unlawful_entry,1919
2001,TAS,Motor_vehicle_theft,3466
2001,TAS,Other_theft,13357
2002,TAS,Homicide_and_related_offences,9
2002,TAS,Murder,7
2002,TAS,Attempted_murder,4
2002,TAS,Manslaughter,0
2002,TAS,Assault,3647
2002,TAS,Sexual_assault,251
2002,TAS,Kidnapping_abduction,11
2002,TAS,Robbery,137
2002,TAS,Armed_robbery,54
2002,TAS,Unarmed_robbery,82
2002,TAS,Blackmail_extortion,0
2002,TAS,Unlawful_entry_with_intent,7410
2002,TAS,Involving_the_taking_of_property,5841
2002,TAS,Other_unlawful_entry,1564
2002,TAS,Motor_vehicle_theft,2487
2002,TAS,Other_theft,13540
2003,TAS,Homicide_and_related_offences,12
2003,TAS,Murder,6
2003,TAS,Attempted_murder,7
2003,TAS,Manslaughter,0
2003,TAS,Assault,3767
2003,TAS,Sexual_assault,276
2003,TAS,Kidnapping_abduction,3
2003,TAS,Robbery,136
2003,TAS,Armed_robbery,72
2003,TAS,Unarmed_robbery,65
2003,TAS,Blackmail_extortion,4
2003,TAS,Unlawful_entry_with_intent,6567
2003,TAS,Involving_the_taking_of_property,5162
2003,TAS,Other_unlawful_entry,1403
2003,TAS,Motor_vehicle_theft,2167
2003,TAS,Other_theft,12110
2004,TAS,Homicide_and_related_offences,13
2004,TAS,Murder,4
2004,TAS,Attempted_murder,6
2004,TAS,Manslaughter,0
2004,TAS,Assault,3974
2004,TAS,Sexual_assault,294
2004,TAS,Kidnapping_abduction,9
2004,TAS,Robbery,122
2004,TAS,Armed_robbery,51
2004,TAS,Unarmed_robbery,78
2004,TAS,Blackmail_extortion,0
2004,TAS,Unlawful_entry_with_intent,4994
2004,TAS,Involving_the_taking_of_property,3861
2004,TAS,Other_unlawful_entry,1130
2004,TAS,Motor_vehicle_theft,1753
2004,TAS,Other_theft,11048
2005,TAS,Homicide_and_related_offences,14
2005,TAS,Murder,6
2005,TAS,Attempted_murder,3
2005,TAS,Manslaughter,0
2005,TAS,Assault,4550
2005,TAS,Sexual_assault,266
2005,TAS,Kidnapping_abduction,6
2005,TAS,Robbery,123
2005,TAS,Armed_robbery,41
2005,TAS,Unarmed_robbery,81
2005,TAS,Blackmail_extortion,3
2005,TAS,Unlawful_entry_with_intent,4462
2005,TAS,Involving_the_taking_of_property,3479
2005,TAS,Other_unlawful_entry,984
2005,TAS,Motor_vehicle_theft,2263
2005,TAS,Other_theft,10584
2006,TAS,Homicide_and_related_offences,7
2006,TAS,Murder,4
2006,TAS,Attempted_murder,6
2006,TAS,Manslaughter,0
2006,TAS,Assault,4120
2006,TAS,Sexual_assault,298
2006,TAS,Kidnapping_abduction,5
2006,TAS,Robbery,181
2006,TAS,Armed_robbery,92
2006,TAS,Unarmed_robbery,95
2006,TAS,Blackmail_extortion,0
2006,TAS,Unlawful_entry_with_intent,4335
2006,TAS,Involving_the_taking_of_property,3416
2006,TAS,Other_unlawful_entry,914
2006,TAS,Motor_vehicle_theft,1912
2006,TAS,Other_theft,10164
2007,TAS,Homicide_and_related_offences,11
2007,TAS,Murder,8
2007,TAS,Attempted_murder,7
2007,TAS,Manslaughter,0
2007,TAS,Assault,4061
2007,TAS,Sexual_assault,252
2007,TAS,Kidnapping_abduction,3
2007,TAS,Robbery,177
2007,TAS,Armed_robbery,97
2007,TAS,Unarmed_robbery,80
2007,TAS,Blackmail_extortion,7
2007,TAS,Unlawful_entry_with_intent,4162
2007,TAS,Involving_the_taking_of_property,3293
2007,TAS,Other_unlawful_entry,875
2007,TAS,Motor_vehicle_theft,1403
2007,TAS,Other_theft,9114
2008,TAS,Homicide_and_related_offences,3
2008,TAS,Murder,3
2008,TAS,Attempted_murder,0
2008,TAS,Manslaughter,0
2008,TAS,Assault,3735
2008,TAS,Sexual_assault,197
2008,TAS,Kidnapping_abduction,0
2008,TAS,Robbery,116
2008,TAS,Armed_robbery,64
2008,TAS,Unarmed_robbery,50
2008,TAS,Blackmail_extortion,3
2008,TAS,Unlawful_entry_with_intent,3639
2008,TAS,Involving_the_taking_of_property,2855
2008,TAS,Other_unlawful_entry,779
2008,TAS,Motor_vehicle_theft,1526
2008,TAS,Other_theft,8887
2009,TAS,Homicide_and_related_offences,12
2009,TAS,Murder,7
2009,TAS,Attempted_murder,3
2009,TAS,Manslaughter,0
2009,TAS,Assault,3533
2009,TAS,Sexual_assault,142
2009,TAS,Kidnapping_abduction,3
2009,TAS,Robbery,142
2009,TAS,Armed_robbery,66
2009,TAS,Unarmed_robbery,79
2009,TAS,Blackmail_extortion,0
2009,TAS,Unlawful_entry_with_intent,3885
2009,TAS,Involving_the_taking_of_property,3101
2009,TAS,Other_unlawful_entry,782
2009,TAS,Motor_vehicle_theft,1430
2009,TAS,Other_theft,8204
2010,TAS,Homicide_and_related_offences,6
2010,TAS,Murder,6
2010,TAS,Attempted_murder,6
2010,TAS,Manslaughter,0
2010,TAS,Assault,20048.51563
2010,TAS,Sexual_assault,177
2010,TAS,Kidnapping_abduction,0
2010,TAS,Robbery,150
2010,TAS,Armed_robbery,85
2010,TAS,Unarmed_robbery,62
2010,TAS,Blackmail_extortion,0
2010,TAS,Unlawful_entry_with_intent,3986
2010,TAS,Involving_the_taking_of_property,3111
2010,TAS,Other_unlawful_entry,877
2010,TAS,Motor_vehicle_theft,1811
2010,TAS,Other_theft,7496
2011,TAS,Homicide_and_related_offences,11
2011,TAS,Murder,6
2011,TAS,Attempted_murder,3
2011,TAS,Manslaughter,0
2011,TAS,Assault,20048.51563
2011,TAS,Sexual_assault,148
2011,TAS,Kidnapping_abduction,0
2011,TAS,Robbery,112
2011,TAS,Armed_robbery,60
2011,TAS,Unarmed_robbery,56
2011,TAS,Blackmail_extortion,0
2011,TAS,Unlawful_entry_with_intent,3562
2011,TAS,Involving_the_taking_of_property,2886
2011,TAS,Other_unlawful_entry,675
2011,TAS,Motor_vehicle_theft,1728
2011,TAS,Other_theft,6685
2012,TAS,Homicide_and_related_offences,10
2012,TAS,Murder,9
2012,TAS,Attempted_murder,3
2012,TAS,Manslaughter,0
2012,TAS,Assault,20048.51563
2012,TAS,Sexual_assault,123
2012,TAS,Kidnapping_abduction,5
2012,TAS,Robbery,139
2012,TAS,Armed_robbery,90
2012,TAS,Unarmed_robbery,50
2012,TAS,Blackmail_extortion,0
2012,TAS,Unlawful_entry_with_intent,3448
2012,TAS,Involving_the_taking_of_property,2607
2012,TAS,Other_unlawful_entry,843
2012,TAS,Motor_vehicle_theft,1332
2012,TAS,Other_theft,5725
2013,TAS,Homicide_and_related_offences,13
2013,TAS,Murder,8
2013,TAS,Attempted_murder,3
2013,TAS,Manslaughter,0
2013,TAS,Assault,20048.51563
2013,TAS,Sexual_assault,187
2013,TAS,Kidnapping_abduction,0
2013,TAS,Robbery,120
2013,TAS,Armed_robbery,73
2013,TAS,Unarmed_robbery,49
2013,TAS,Blackmail_extortion,0
2013,TAS,Unlawful_entry_with_intent,3460
2013,TAS,Involving_the_taking_of_property,2607
2013,TAS,Other_unlawful_entry,855
2013,TAS,Motor_vehicle_theft,1130
2013,TAS,Other_theft,6239
2014,TAS,Homicide_and_related_offences,12
2014,TAS,Murder,6
2014,TAS,Attempted_murder,4
2014,TAS,Manslaughter,0
2014,TAS,Assault,2754
2014,TAS,Sexual_assault,227
2014,TAS,Kidnapping_abduction,0
2014,TAS,Robbery,82
2014,TAS,Armed_robbery,52
2014,TAS,Unarmed_robbery,31
2014,TAS,Blackmail_extortion,5
2014,TAS,Unlawful_entry_with_intent,3700
2014,TAS,Involving_the_taking_of_property,2906
2014,TAS,Other_unlawful_entry,793
2014,TAS,Motor_vehicle_theft,1230
2014,TAS,Other_theft,7096
2015,TAS,Homicide_and_related_offences,8
2015,TAS,Murder,3
2015,TAS,Attempted_murder,0
2015,TAS,Manslaughter,0
2015,TAS,Assault,2932
2015,TAS,Sexual_assault,186
2015,TAS,Kidnapping_abduction,0
2015,TAS,Robbery,97
2015,TAS,Armed_robbery,52
2015,TAS,Unarmed_robbery,47
2015,TAS,Blackmail_extortion,3
2015,TAS,Unlawful_entry_with_intent,3866
2015,TAS,Involving_the_taking_of_property,2892
2015,TAS,Other_unlawful_entry,974
2015,TAS,Motor_vehicle_theft,1262
2015,TAS,Other_theft,7229
2016,TAS,Homicide_and_related_offences,12
2016,TAS,Murder,9
2016,TAS,Attempted_murder,5
2016,TAS,Manslaughter,0
2016,TAS,Assault,2944
2016,TAS,Sexual_assault,213
2016,TAS,Kidnapping_abduction,0
2016,TAS,Robbery,87
2016,TAS,Armed_robbery,48
2016,TAS,Unarmed_robbery,41
2016,TAS,Blackmail_extortion,0
2016,TAS,Unlawful_entry_with_intent,3008
2016,TAS,Involving_the_taking_of_property,2342
2016,TAS,Other_unlawful_entry,661
2016,TAS,Motor_vehicle_theft,1186
2016,TAS,Other_theft,7068
2017,TAS,Homicide_and_related_offences,5
2017,TAS,Murder,3
2017,TAS,Attempted_murder,3
2017,TAS,Manslaughter,0
2017,TAS,Assault,3193
2017,TAS,Sexual_assault,213
2017,TAS,Kidnapping_abduction,0
2017,TAS,Robbery,88
2017,TAS,Armed_robbery,62
2017,TAS,Unarmed_robbery,29
2017,TAS,Blackmail_extortion,6
2017,TAS,Unlawful_entry_with_intent,3314
2017,TAS,Involving_the_taking_of_property,2564
2017,TAS,Other_unlawful_entry,750
2017,TAS,Motor_vehicle_theft,1288
2017,TAS,Other_theft,8062
2018,TAS,Homicide_and_related_offences,7
2018,TAS,Murder,0
2018,TAS,Attempted_murder,5
2018,TAS,Manslaughter,0
2018,TAS,Assault,3256
2018,TAS,Sexual_assault,199
2018,TAS,Kidnapping_abduction,0
2018,TAS,Robbery,102
2018,TAS,Armed_robbery,67
2018,TAS,Unarmed_robbery,31
2018,TAS,Blackmail_extortion,0
2018,TAS,Unlawful_entry_with_intent,2994
2018,TAS,Involving_the_taking_of_property,2294
2018,TAS,Other_unlawful_entry,703
2018,TAS,Motor_vehicle_theft,1004
2018,TAS,Other_theft,7244
2019,TAS,Homicide_and_related_offences,7
2019,TAS,Murder,4
2019,TAS,Attempted_murder,3
2019,TAS,Manslaughter,0
2019,TAS,Assault,3365
2019,TAS,Sexual_assault,211
2019,TAS,Kidnapping_abduction,3
2019,TAS,Robbery,121
2019,TAS,Armed_robbery,88
2019,TAS,Unarmed_robbery,37
2019,TAS,Blackmail_extortion,0
2019,TAS,Unlawful_entry_with_intent,3372
2019,TAS,Involving_the_taking_of_property,2643
2019,TAS,Other_unlawful_entry,730
2019,TAS,Motor_vehicle_theft,1287
2019,TAS,Other_theft,8029
2020,TAS,Homicide_and_related_offences,3
2020,TAS,Murder,3
2020,TAS,Attempted_murder,0
2020,TAS,Manslaughter,0
2020,TAS,Assault,3419
2020,TAS,Sexual_assault,307
2020,TAS,Kidnapping_abduction,0
2020,TAS,Robbery,97
2020,TAS,Armed_robbery,47
2020,TAS,Unarmed_robbery,43
2020,TAS,Blackmail_extortion,0
2020,TAS,Unlawful_entry_with_intent,2711
2020,TAS,Involving_the_taking_of_property,2136
2020,TAS,Other_unlawful_entry,580
2020,TAS,Motor_vehicle_theft,986
2020,TAS,Other_theft,6067
2021,TAS,Homicide_and_related_offences,9
2021,TAS,Murder,5
2021,TAS,Attempted_murder,5
2021,TAS,Manslaughter,0
2021,TAS,Assault,3559
2021,TAS,Sexual_assault,470
2021,TAS,Kidnapping_abduction,3
2021,TAS,Robbery,125
2021,TAS,Armed_robbery,48
2021,TAS,Unarmed_robbery,71
2021,TAS,Blackmail_extortion,0
2021,TAS,Unlawful_entry_with_intent,2496
2021,TAS,Involving_the_taking_of_property,1901
2021,TAS,Other_unlawful_entry,596
2021,TAS,Motor_vehicle_theft,1207
2021,TAS,Other_theft,6599
1993,NT,Homicide_and_related_offences,24
1993,NT,Murder,14
1993,NT,Attempted_murder,8
1993,NT,Manslaughter,5
1993,NT,Assault,20048.51563
1993,NT,Sexual_assault,192
1993,NT,Kidnapping_abduction,0
1993,NT,Robbery,44
1993,NT,Armed_robbery,17
1993,NT,Unarmed_robbery,31
1993,NT,Blackmail_extortion,0
1993,NT,Unlawful_entry_with_intent,3684
1993,NT,Involving_the_taking_of_property,24772.54297
1993,NT,Other_unlawful_entry,9363.290039
1993,NT,Motor_vehicle_theft,752
1993,NT,Other_theft,67008.5625
1994,NT,Homicide_and_related_offences,11
1994,NT,Murder,9
1994,NT,Attempted_murder,3
1994,NT,Manslaughter,0
1994,NT,Assault,20048.51563
1994,NT,Sexual_assault,180
1994,NT,Kidnapping_abduction,9
1994,NT,Robbery,56
1994,NT,Armed_robbery,16
1994,NT,Unarmed_robbery,37
1994,NT,Blackmail_extortion,0
1994,NT,Unlawful_entry_with_intent,4511
1994,NT,Involving_the_taking_of_property,24772.54297
1994,NT,Other_unlawful_entry,9363.290039
1994,NT,Motor_vehicle_theft,765
1994,NT,Other_theft,67008.5625
1995,NT,Homicide_and_related_offences,26
1995,NT,Murder,24
1995,NT,Attempted_murder,3
1995,NT,Manslaughter,0
1995,NT,Assault,2473
1995,NT,Sexual_assault,266
1995,NT,Kidnapping_abduction,5
1995,NT,Robbery,84
1995,NT,Armed_robbery,21
1995,NT,Unarmed_robbery,60
1995,NT,Blackmail_extortion,3
1995,NT,Unlawful_entry_with_intent,5535
1995,NT,Involving_the_taking_of_property,3803
1995,NT,Other_unlawful_entry,1728
1995,NT,Motor_vehicle_theft,1176
1995,NT,Other_theft,7089
1996,NT,Homicide_and_related_offences,28
1996,NT,Murder,15
1996,NT,Attempted_murder,9
1996,NT,Manslaughter,3
1996,NT,Assault,2628
1996,NT,Sexual_assault,280
1996,NT,Kidnapping_abduction,0
1996,NT,Robbery,107
1996,NT,Armed_robbery,27
1996,NT,Unarmed_robbery,85
1996,NT,Blackmail_extortion,3
1996,NT,Unlawful_entry_with_intent,5267
1996,NT,Involving_the_taking_of_property,3675
1996,NT,Other_unlawful_entry,1585
1996,NT,Motor_vehicle_theft,1104
1996,NT,Other_theft,7432
1997,NT,Homicide_and_related_offences,16
1997,NT,Murder,9
1997,NT,Attempted_murder,3
1997,NT,Manslaughter,0
1997,NT,Assault,2576
1997,NT,Sexual_assault,269
1997,NT,Kidnapping_abduction,0
1997,NT,Robbery,72
1997,NT,Armed_robbery,22
1997,NT,Unarmed_robbery,49
1997,NT,Blackmail_extortion,3
1997,NT,Unlawful_entry_with_intent,4809
1997,NT,Involving_the_taking_of_property,3452
1997,NT,Other_unlawful_entry,1353
1997,NT,Motor_vehicle_theft,1004
1997,NT,Other_theft,7102
1998,NT,Homicide_and_related_offences,20
1998,NT,Murder,17
1998,NT,Attempted_murder,5
1998,NT,Manslaughter,0
1998,NT,Assault,2503
1998,NT,Sexual_assault,233
1998,NT,Kidnapping_abduction,0
1998,NT,Robbery,84
1998,NT,Armed_robbery,35
1998,NT,Unarmed_robbery,47
1998,NT,Blackmail_extortion,0
1998,NT,Unlawful_entry_with_intent,5073
1998,NT,Involving_the_taking_of_property,3757
1998,NT,Other_unlawful_entry,1318
1998,NT,Motor_vehicle_theft,965
1998,NT,Other_theft,6730
1999,NT,Homicide_and_related_offences,17
1999,NT,Murder,10
1999,NT,Attempted_murder,3
1999,NT,Manslaughter,3
1999,NT,Assault,2567
1999,NT,Sexual_assault,164
1999,NT,Kidnapping_abduction,0
1999,NT,Robbery,88
1999,NT,Armed_robbery,40
1999,NT,Unarmed_robbery,46
1999,NT,Blackmail_extortion,0
1999,NT,Unlawful_entry_with_intent,4872
1999,NT,Involving_the_taking_of_property,3182
1999,NT,Other_unlawful_entry,1684
1999,NT,Motor_vehicle_theft,988
1999,NT,Other_theft,6085
2000,NT,Homicide_and_related_offences,27
2000,NT,Murder,15
2000,NT,Attempted_murder,6
2000,NT,Manslaughter,0
2000,NT,Assault,2938
2000,NT,Sexual_assault,219
2000,NT,Kidnapping_abduction,0
2000,NT,Robbery,66
2000,NT,Armed_robbery,28
2000,NT,Unarmed_robbery,37
2000,NT,Blackmail_extortion,0
2000,NT,Unlawful_entry_with_intent,5361
2000,NT,Involving_the_taking_of_property,3427
2000,NT,Other_unlawful_entry,1936
2000,NT,Motor_vehicle_theft,995
2000,NT,Other_theft,7253
2001,NT,Homicide_and_related_offences,22
2001,NT,Murder,15
2001,NT,Attempted_murder,0
2001,NT,Manslaughter,3
2001,NT,Assault,2950
2001,NT,Sexual_assault,288
2001,NT,Kidnapping_abduction,3
2001,NT,Robbery,72
2001,NT,Armed_robbery,32
2001,NT,Unarmed_robbery,42
2001,NT,Blackmail_extortion,0
2001,NT,Unlawful_entry_with_intent,6546
2001,NT,Involving_the_taking_of_property,4149
2001,NT,Other_unlawful_entry,2397
2001,NT,Motor_vehicle_theft,938
2001,NT,Other_theft,7939
2002,NT,Homicide_and_related_offences,33
2002,NT,Murder,14
2002,NT,Attempted_murder,12
2002,NT,Manslaughter,9
2002,NT,Assault,3428
2002,NT,Sexual_assault,331
2002,NT,Kidnapping_abduction,3
2002,NT,Robbery,97
2002,NT,Armed_robbery,39
2002,NT,Unarmed_robbery,59
2002,NT,Blackmail_extortion,0
2002,NT,Unlawful_entry_with_intent,5670
2002,NT,Involving_the_taking_of_property,3563
2002,NT,Other_unlawful_entry,2108
2002,NT,Motor_vehicle_theft,811
2002,NT,Other_theft,8155
2003,NT,Homicide_and_related_offences,18
2003,NT,Murder,12
2003,NT,Attempted_murder,3
2003,NT,Manslaughter,8
2003,NT,Assault,3708
2003,NT,Sexual_assault,325
2003,NT,Kidnapping_abduction,0
2003,NT,Robbery,80
2003,NT,Armed_robbery,27
2003,NT,Unarmed_robbery,51
2003,NT,Blackmail_extortion,0
2003,NT,Unlawful_entry_with_intent,4218
2003,NT,Involving_the_taking_of_property,2609
2003,NT,Other_unlawful_entry,1610
2003,NT,Motor_vehicle_theft,705
2003,NT,Other_theft,6732
2004,NT,Homicide_and_related_offences,28
2004,NT,Murder,16
2004,NT,Attempted_murder,0
2004,NT,Manslaughter,9
2004,NT,Assault,3384
2004,NT,Sexual_assault,338
2004,NT,Kidnapping_abduction,7
2004,NT,Robbery,59
2004,NT,Armed_robbery,27
2004,NT,Unarmed_robbery,33
2004,NT,Blackmail_extortion,3
2004,NT,Unlawful_entry_with_intent,3442
2004,NT,Involving_the_taking_of_property,1860
2004,NT,Other_unlawful_entry,1575
2004,NT,Motor_vehicle_theft,480
2004,NT,Other_theft,6462
2005,NT,Homicide_and_related_offences,28
2005,NT,Murder,14
2005,NT,Attempted_murder,5
2005,NT,Manslaughter,16
2005,NT,Assault,3979
2005,NT,Sexual_assault,309
2005,NT,Kidnapping_abduction,0
2005,NT,Robbery,71
2005,NT,Armed_robbery,23
2005,NT,Unarmed_robbery,50
2005,NT,Blackmail_extortion,3
2005,NT,Unlawful_entry_with_intent,3235
2005,NT,Involving_the_taking_of_property,1682
2005,NT,Other_unlawful_entry,1551
2005,NT,Motor_vehicle_theft,535
2005,NT,Other_theft,6549
2006,NT,Homicide_and_related_offences,23
2006,NT,Murder,9
2006,NT,Attempted_murder,4
2006,NT,Manslaughter,7
2006,NT,Assault,4348
2006,NT,Sexual_assault,322
2006,NT,Kidnapping_abduction,8
2006,NT,Robbery,127
2006,NT,Armed_robbery,54
2006,NT,Unarmed_robbery,76
2006,NT,Blackmail_extortion,0
2006,NT,Unlawful_entry_with_intent,3675
2006,NT,Involving_the_taking_of_property,1875
2006,NT,Other_unlawful_entry,1801
2006,NT,Motor_vehicle_theft,618
2006,NT,Other_theft,6988
2007,NT,Homicide_and_related_offences,23
2007,NT,Murder,12
2007,NT,Attempted_murder,3
2007,NT,Manslaughter,3
2007,NT,Assault,5161
2007,NT,Sexual_assault,337
2007,NT,Kidnapping_abduction,0
2007,NT,Robbery,110
2007,NT,Armed_robbery,37
2007,NT,Unarmed_robbery,76
2007,NT,Blackmail_extortion,0
2007,NT,Unlawful_entry_with_intent,3559
2007,NT,Involving_the_taking_of_property,1736
2007,NT,Other_unlawful_entry,1825
2007,NT,Motor_vehicle_theft,675
2007,NT,Other_theft,6459
2008,NT,Homicide_and_related_offences,27
2008,NT,Murder,14
2008,NT,Attempted_murder,4
2008,NT,Manslaughter,3
2008,NT,Assault,5262
2008,NT,Sexual_assault,374
2008,NT,Kidnapping_abduction,4
2008,NT,Robbery,112
2008,NT,Armed_robbery,46
2008,NT,Unarmed_robbery,69
2008,NT,Blackmail_extortion,0
2008,NT,Unlawful_entry_with_intent,4018
2008,NT,Involving_the_taking_of_property,2080
2008,NT,Other_unlawful_entry,1932
2008,NT,Motor_vehicle_theft,913
2008,NT,Other_theft,6642
2009,NT,Homicide_and_related_offences,16
2009,NT,Murder,14
2009,NT,Attempted_murder,9
2009,NT,Manslaughter,0
2009,NT,Assault,6488
2009,NT,Sexual_assault,404
2009,NT,Kidnapping_abduction,4
2009,NT,Robbery,122
2009,NT,Armed_robbery,51
2009,NT,Unarmed_robbery,71
2009,NT,Blackmail_extortion,5
2009,NT,Unlawful_entry_with_intent,3552
2009,NT,Involving_the_taking_of_property,1940
2009,NT,Other_unlawful_entry,1612
2009,NT,Motor_vehicle_theft,785
2009,NT,Other_theft,6601
2010,NT,Homicide_and_related_offences,27
2010,NT,Murder,11
2010,NT,Attempted_murder,17
2010,NT,Manslaughter,3
2010,NT,Assault,6883
2010,NT,Sexual_assault,328
2010,NT,Kidnapping_abduction,0
2010,NT,Robbery,96
2010,NT,Armed_robbery,46
2010,NT,Unarmed_robbery,48
2010,NT,Blackmail_extortion,0
2010,NT,Unlawful_entry_with_intent,4040
2010,NT,Involving_the_taking_of_property,2101
2010,NT,Other_unlawful_entry,1940
2010,NT,Motor_vehicle_theft,961
2010,NT,Other_theft,6956
2011,NT,Homicide_and_related_offences,13
2011,NT,Murder,8
2011,NT,Attempted_murder,3
2011,NT,Manslaughter,0
2011,NT,Assault,6749
2011,NT,Sexual_assault,315
2011,NT,Kidnapping_abduction,3
2011,NT,Robbery,109
